,Season,HomeTeam,AwayTeam,Result,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
1132,2013,Crystal Palace,Tottenham,L,0,1,0,0,0,1,21,5,17,3,2,6,9,3,7,1,0,0,0,4.75,3.75,1.83,4.75,3.7,1.72,4.2,3.5,1.8
1133,2013,Crystal Palace,Sunderland,W,3,1,2,1,0,2,19,17,10,6,2,6,6,6,6,1,0,0,1,2.6,3.3,3,2.55,3.25,2.75,2.4,3.2,2.85
1134,2013,Crystal Palace,Swansea,L,0,2,0,0,1,0,16,9,15,1,7,13,9,6,7,2,2,0,0,3.5,3.4,2.25,3.1,3.3,2.3,2.7,3.3,2.45
1135,2013,Crystal Palace,Fulham,L,1,4,0,1,2,0,18,14,9,4,6,10,13,5,7,0,1,0,0,2.75,3.3,2.8,2.65,3.3,2.6,2.75,3.3,2.4
1136,2013,Crystal Palace,Arsenal,L,0,2,0,0,0,1,4,13,10,4,4,12,8,4,3,0,0,0,1,11,5,1.36,8.5,5,1.33,7.6,4.8,1.35
1137,2013,Crystal Palace,Everton,D,0,0,1,0,0,1,6,9,15,2,2,16,8,4,7,1,0,0,0,6.5,4,1.62,6,3.8,1.57,5.2,3.8,1.6
1138,2013,Crystal Palace,West Ham,W,1,0,2,1,0,2,18,10,11,5,2,10,9,3,4,1,2,0,0,3.25,3.3,2.4,2.9,3.2,2.4,2.6,3.2,2.6
1139,2013,Crystal Palace,Cardiff,W,2,0,2,1,0,2,23,19,10,5,2,9,12,8,3,0,0,0,0,2.8,3.3,2.75,2.65,3.2,2.7,2.4,3.3,2.75
1140,2013,Crystal Palace,Newcastle,L,0,3,0,0,2,0,26,9,13,4,6,11,14,3,7,1,2,0,0,3.25,3.4,2.38,3,3.4,2.3,2.75,3.3,2.4
1141,2023,Everton,Brighton,L,1,4,0,0,1,0,1,10,19,4,8,8,10,5,2,3,1,0,0,3.5,3.5,2.1,3.5,3.4,2.05,3.45,3.4,2.15
1142,2023,Everton,Southampton,L,1,2,0,1,0,2,12,12,13,4,5,7,19,6,4,0,3,0,0,2.25,3.25,3.3,2.2,3.3,3.3,2.25,3.3,3.3
1143,2023,Everton,Arsenal,W,1,0,2,0,0,1,8,12,15,4,3,13,8,7,5,4,1,0,0,8.5,4.5,1.4,7.5,4.75,1.41,7.75,4.7,1.4
1144,2023,Everton,Leeds,W,1,0,2,0,0,1,0,15,8,6,0,8,6,6,4,2,3,0,0,2.4,3.3,3,2.4,3.3,2.95,2.45,3.3,2.95
1145,2023,Everton,Aston Villa,L,0,2,0,0,0,1,3,15,9,5,5,12,12,5,1,2,1,0,0,2.5,3.2,3,2.45,3.2,2.95,2.5,3.15,2.95
1146,2023,Everton,Brentford,W,1,0,2,1,0,2,35,13,12,6,4,11,12,5,8,2,1,0,0,2.7,3.25,2.7,2.65,3.1,2.75,2.7,3.2,2.75
1147,2023,Everton,Tottenham,D,1,1,1,0,0,1,8,15,8,6,2,10,14,3,3,0,3,1,1,3.4,3.3,2.2,3.4,3.3,2.15,3.4,3.3,2.2
1148,2023,Everton,Fulham,L,1,3,0,1,1,1,3,15,21,7,7,10,6,4,8,3,2,0,0,2.05,3.4,3.7,2.05,3.3,3.75,2.1,3.35,3.65
1149,2023,Everton,Newcastle,L,1,4,0,0,1,0,1,13,15,5,8,8,6,3,14,2,1,0,0,4.75,3.6,1.73,4.5,3.6,1.78,4.7,3.65,1.75
1150,2023,Everton,Man City,L,0,3,0,0,2,0,3,7,9,3,4,12,4,8,6,1,0,0,0,9,4.75,1.36,8.5,5.25,1.35,9,4.8,1.37
1151,2023,Everton,Bournemouth,W,1,0,2,0,0,1,34,13,7,6,2,11,12,9,3,1,3,0,0,1.5,4.5,6.5,1.47,4.5,6.5,1.45,4.6,7.25
1152,2022,Everton,Brighton,L,2,3,0,0,2,0,12,17,12,6,5,5,12,8,5,1,1,0,0,2.75,3.2,2.62,2.85,3,2.7,2.7,3.2,2.7
1153,2022,Everton,Aston Villa,L,0,1,0,0,1,0,6,15,8,1,3,14,16,9,2,5,3,0,0,2.75,3.25,2.62,2.6,3.3,2.65,2.7,3.3,2.65
1154,2022,Everton,Leeds,W,3,0,2,2,0,2,10,21,7,10,0,8,9,5,3,1,1,0,0,2.25,3.5,3,2.2,3.7,3,2.3,3.6,2.95
1155,2022,Everton,Man City,L,0,1,0,0,0,1,30,6,13,2,8,7,14,3,4,3,2,0,0,10,5.75,1.28,9.5,5.5,1.31,11,6,1.27
1156,2022,Everton,Wolves,L,0,1,0,0,0,1,24,8,14,2,3,13,11,5,2,2,1,1,0,2.3,3.2,3.3,2.3,3.2,3.25,2.3,3.25,3.25
1157,2022,Everton,Newcastle,W,1,0,2,0,0,1,6,9,17,3,6,13,11,5,7,2,1,1,0,2.4,3.25,3.1,2.3,3.4,3.1,2.4,3.3,3
1158,2022,Everton,Man United,W,1,0,2,1,0,2,14,7,12,3,4,4,10,5,7,2,2,0,0,4.6,3.75,1.75,4.1,3.9,1.8,4.4,3.8,1.8
1159,2022,Everton,Leicester,D,1,1,1,0,1,0,8,13,11,3,3,8,17,5,4,3,1,0,0,2.25,3.4,3.25,2.3,3.25,3.2,2.3,3.4,3.05
1160,2022,Everton,Chelsea,W,1,0,2,0,0,1,16,9,17,4,5,9,12,3,8,3,5,0,0,5,3.6,1.75,4.8,3.7,1.72,4.7,3.7,1.77
1161,2022,Everton,Brentford,L,2,3,0,2,1,2,24,10,18,5,7,8,8,5,2,0,3,2,0,2.05,3.6,3.5,2.1,3.5,3.4,2.05,3.5,3.6
1162,2022,Everton,Crystal Palace,W,3,2,2,0,2,0,3,12,7,6,5,9,13,4,5,2,3,0,0,1.9,3.4,4.33,1.93,3.4,4,1.85,3.55,4.3
1163,2022,Everton,Chelsea,L,0,1,0,0,1,0,6,8,15,4,6,14,11,4,16,3,2,0,0,5.5,4,1.61,5.5,3.8,1.58,5.5,3.9,1.63
1164,2022,Everton,Nott'm Forest,D,1,1,1,0,0,1,1,19,14,8,5,6,9,6,2,3,2,0,0,1.9,3.6,4,1.9,3.5,4,1.97,3.45,3.85
1165,2022,Everton,Liverpool,D,0,0,1,0,0,1,3,14,23,3,8,7,11,7,9,2,2,0,0,7,4.75,1.4,7.25,5,1.4,7.25,5,1.4
1166,2022,Everton,West Ham,W,1,0,2,0,0,1,24,7,14,2,4,8,11,5,14,3,1,0,0,2.9,3.25,2.5,3,3.3,2.37,2.9,3.3,2.5
1167,2022,Everton,Man United,L,1,2,0,1,2,0,8,11,12,2,4,7,13,5,4,2,1,0,0,3.6,3.5,2.05,3.5,3.5,2.05,3.45,3.5,2.1
1168,2022,Everton,Crystal Palace,W,3,0,2,1,0,2,35,9,9,6,2,16,14,3,4,3,4,0,0,2.6,3.2,2.87,2.45,3.2,2.95,2.55,3.15,2.9
1169,2022,Everton,Leicester,L,0,2,0,0,1,0,8,12,22,2,8,9,5,8,3,0,0,0,0,2.4,3.3,3,2.4,3.3,2.95,2.4,3.3,3
1170,2022,Everton,Wolves,L,1,2,0,1,1,1,6,12,7,6,4,9,22,2,2,1,6,0,0,2.3,3.25,3.2,2.3,3.25,3.1,2.35,3.25,3.2
1171,2021,Everton,West Ham,L,0,1,0,0,0,1,16,10,11,2,5,9,7,5,4,2,0,0,0,2.1,3.5,3.5,2.15,3.5,3.3,2.15,3.35,3.45
1172,2021,Everton,Leicester,D,1,1,1,1,0,2,22,8,19,2,6,12,10,5,11,1,1,0,0,2.8,3.3,2.55,2.85,3.3,2.55,2.8,3.2,2.6
1173,2021,Everton,Newcastle,L,0,2,0,0,0,1,34,11,13,3,3,13,6,7,12,3,4,0,0,1.55,4,6.5,1.55,4,6.5,1.6,3.9,6
1174,2021,Everton,Fulham,L,0,2,0,0,0,1,0,7,12,2,3,7,16,5,4,1,1,0,0,1.85,3.6,4.2,1.9,3.5,4.2,1.95,3.5,4
1175,2021,Everton,Man City,L,1,3,0,1,1,1,1,3,16,2,7,8,8,0,10,2,1,0,0,8.5,5.5,1.33,7.75,5.25,1.36,8.5,5.25,1.35
1176,2021,Everton,Southampton,W,1,0,2,1,0,2,20,7,9,1,1,13,9,4,10,0,2,0,0,2.15,3.5,3.3,2.15,3.5,3.3,2.2,3.45,3.35
1177,2021,Everton,Burnley,L,1,2,0,1,2,0,14,14,14,4,5,9,6,7,4,0,4,0,0,1.83,3.5,4.5,1.83,3.5,4.5,1.9,3.45,4.4
1178,2021,Everton,Crystal Palace,D,1,1,1,0,0,1,16,15,13,7,6,10,10,3,4,2,0,0,0,1.75,3.5,5,1.83,3.4,4.75,1.8,3.45,4.9
1179,2021,Everton,Tottenham,D,2,2,1,1,1,1,24,18,12,7,3,8,8,6,3,1,1,0,0,3.4,3.5,2.1,3.4,3.4,2.15,3.35,3.45,2.15
1180,2021,Everton,Aston Villa,L,1,2,0,1,1,1,35,16,13,3,5,10,13,3,6,0,2,0,0,1.95,3.6,3.8,2,3.7,3.6,1.9,3.5,4.2
1181,2021,Everton,Sheffield United,L,0,1,0,0,1,0,2,16,10,6,3,8,12,11,4,1,3,0,0,1.36,4.75,8.5,1.4,4.6,8.5,1.4,4.7,8
1182,2021,Everton,Wolves,W,1,0,2,0,0,1,0,14,9,4,3,11,11,7,12,0,2,0,0,1.85,3.6,4.2,1.9,3.7,4,1.9,3.55,4.2
1183,2021,Everton,Southampton,W,3,1,2,0,1,0,0,14,6,6,3,13,15,6,8,2,0,0,0,1.9,3.5,4,1.95,3.5,3.9,1.95,3.45,3.95
1184,2021,Everton,Burnley,W,3,1,2,0,0,1,20,14,11,6,6,3,6,4,6,1,1,0,0,1.7,3.75,5,1.75,3.7,4.75,1.73,3.7,4.9
1185,2021,Everton,Norwich,W,2,0,2,1,0,2,8,11,10,4,2,12,9,6,4,2,3,0,0,1.61,3.8,5.75,1.6,3.9,6,1.63,3.95,5.5
1186,2021,Everton,West Ham,L,0,1,0,0,0,1,34,15,16,2,4,3,3,7,9,0,2,0,0,2.5,3.4,2.8,2.45,3.5,2.75,2.5,3.3,2.85
1187,2021,Everton,Watford,L,2,5,0,1,1,1,10,15,20,4,8,9,13,3,5,4,3,0,0,1.65,3.8,5.5,1.6,4.1,5.25,1.65,3.85,5.25
1188,2021,Everton,Tottenham,D,0,0,1,0,0,1,5,12,8,2,0,13,17,4,2,2,4,1,0,3.1,3.25,2.37,2.95,3.25,2.4,3.05,3.25,2.4
1189,2021,Everton,Liverpool,L,1,4,0,1,2,0,30,8,16,2,7,8,16,3,11,4,3,0,0,7.5,5.25,1.36,7.25,5,1.39,7,5,1.43
1190,2021,Everton,Arsenal,W,2,1,2,0,1,0,22,11,10,5,3,8,12,3,3,2,2,0,0,3.4,3.5,2.1,3.2,3.5,2.2,3.35,3.45,2.15
1191,2020,Everton,Brighton,W,1,0,2,1,0,2,8,14,9,6,2,7,7,4,3,2,1,0,0,1.85,3.8,4,1.87,3.6,4.2,1.9,3.6,4.05
1192,2020,Everton,Newcastle,D,2,2,1,1,0,2,35,17,8,8,2,13,10,6,4,1,1,0,0,1.55,4.1,6,1.6,4,6,1.6,4,5.6
1193,2020,Everton,Crystal Palace,W,3,1,2,1,0,2,8,14,10,8,2,11,12,4,6,0,1,0,0,1.61,3.8,6,1.62,3.7,6,1.65,3.75,5.7
1194,2020,Everton,Man United,D,1,1,1,1,1,1,5,16,14,5,5,11,11,13,8,3,4,0,0,2.5,3.25,2.9,2.5,3.4,2.8,2.55,3.3,2.85
1195,2020,Everton,Liverpool,D,0,0,1,0,0,1,22,9,10,3,3,15,12,1,6,2,2,0,0,6,4.2,1.55,5.5,4.25,1.57,5.5,4.2,1.57
1196,2020,Everton,Leicester,W,2,1,2,2,0,2,8,7,15,2,3,13,10,3,5,1,1,0,0,2.5,3.3,2.9,2.5,3.3,2.85,2.5,3.25,2.85
1197,2020,Everton,Southampton,D,1,1,1,1,1,1,18,11,17,4,4,13,14,3,5,3,3,0,0,2.05,3.5,3.6,2,3.5,3.75,2.05,3.45,3.6
1198,2020,Everton,Aston Villa,D,1,1,1,0,0,1,3,9,15,1,1,15,13,5,5,2,1,0,0,2,3.5,3.75,1.95,3.6,3.8,2,3.55,3.65
1199,2020,Everton,Bournemouth,L,1,3,0,1,2,0,5,13,13,5,7,11,9,2,5,1,0,0,0,2.25,3.7,3,2.25,3.8,2.9,2.25,3.55,3
1200,2020,Everton,West Brom,W,5,2,2,2,1,2,22,17,6,7,4,9,11,11,1,1,0,0,1,1.5,4.2,6.5,1.55,4.2,6,1.55,4,6
1201,2020,Everton,Brighton,W,4,2,2,2,1,2,35,11,11,6,3,13,14,3,10,0,1,0,0,1.72,3.75,4.8,1.75,3.6,5,1.73,3.75,5
1202,2020,Everton,Liverpool,D,2,2,1,1,1,1,24,11,22,5,8,15,9,2,5,3,2,1,0,3.75,4.2,1.83,3.8,4.1,1.83,3.9,3.8,1.83
1203,2020,Everton,Man United,L,1,3,0,1,2,0,30,7,13,1,5,12,19,5,2,4,2,0,0,2.9,3.5,2.37,2.85,3.5,2.4,2.9,3.3,2.4
1204,2020,Everton,Leeds,L,0,1,0,0,0,1,5,15,23,8,7,8,14,4,2,1,2,0,0,1.95,3.8,3.6,1.95,3.7,3.7,2,3.75,3.4
1205,2020,Everton,Chelsea,W,1,0,2,1,0,2,14,9,10,4,3,10,11,6,6,2,3,0,0,4.33,4.2,1.7,4.25,4.1,1.75,4.4,3.8,1.73
1206,2020,Everton,Arsenal,W,2,1,2,2,1,2,1,9,13,2,2,9,9,4,3,1,3,0,0,2.45,3.5,2.8,2.25,3.5,3.1,2.4,3.4,2.9
1207,2019,Everton,Watford,W,1,0,2,1,0,2,18,12,8,2,2,11,11,4,7,2,3,0,0,1.72,3.8,4.75,1.67,4,5,1.7,3.9,4.65
1208,2019,Everton,Wolves,W,3,2,2,2,1,2,3,15,8,6,5,12,12,7,7,1,4,0,1,2.2,3.25,3.5,2.15,3.25,3.6,2.1,3.25,3.65
1209,2019,Everton,Sheffield United,L,0,2,0,0,1,0,35,16,2,3,1,9,9,12,3,1,3,0,0,1.61,3.75,6,1.65,3.8,5.5,1.67,3.75,5.3
1210,2019,Everton,Man City,L,1,3,0,1,1,1,24,12,20,8,9,4,8,5,2,2,2,0,0,10,5.5,1.3,9.75,6,1.28,9.6,5.5,1.3
1211,2019,Everton,West Ham,W,2,0,2,1,0,2,30,19,8,10,4,15,15,11,2,2,2,0,0,1.95,3.75,3.75,1.95,3.6,3.8,1.97,3.65,3.7
1212,2019,Everton,Tottenham,D,1,1,1,0,0,1,20,7,4,3,2,9,8,5,2,1,2,0,1,2.7,3.4,2.6,2.8,3.4,2.5,2.65,3.5,2.55
1213,2019,Everton,Norwich,L,0,2,0,0,0,1,3,18,13,7,5,12,11,7,7,3,5,0,0,1.36,5.1,8,1.4,5,7.25,1.4,4.8,7.5
1214,2019,Everton,Chelsea,W,3,1,2,1,0,2,6,13,15,7,4,14,9,1,5,3,0,0,0,3.5,3.75,2,3.5,3.75,2,3.45,3.7,2.05
1215,2019,Everton,Arsenal,D,0,0,1,0,0,1,16,9,6,0,2,10,11,5,4,2,3,0,0,2.3,3.8,2.87,2.3,3.75,2.85,2.3,3.65,2.85
1216,2019,Everton,Burnley,W,1,0,2,0,0,1,3,21,6,5,0,15,14,10,2,0,0,0,0,1.7,3.75,5,1.67,3.8,5.25,1.7,3.7,5
1217,2019,Everton,Leicester,L,0,1,0,0,0,1,20,17,8,2,4,5,8,6,5,3,1,0,0,2,3.5,4.2,2.05,3.4,3.75,2.05,3.4,3.7
1218,2019,Everton,Bournemouth,W,2,0,2,0,0,1,3,15,16,3,7,17,8,5,9,5,0,0,0,1.75,4,4.8,1.75,3.9,4.6,1.8,3.7,4.4
1219,2019,Everton,Wolves,L,1,3,0,1,2,0,18,13,8,4,4,12,14,3,1,3,1,0,0,2.37,3.4,3.25,2.3,3.3,3.2,2.35,3.3,3.1
1220,2019,Everton,Man City,L,0,2,0,0,1,0,6,4,15,1,4,12,6,5,6,1,1,0,0,10,6.25,1.3,10,6,1.28,8,5.3,1.35
1221,2019,Everton,Liverpool,D,0,0,1,0,0,1,20,7,10,3,3,12,10,3,7,1,2,0,0,6,4.2,1.61,5.5,4.1,1.6,5.4,3.95,1.63
1222,2019,Everton,Chelsea,W,2,0,2,0,0,1,3,15,16,8,5,17,9,3,4,1,2,0,0,4,3.8,1.95,4.1,3.6,1.9,4.4,3.5,1.85
1223,2019,Everton,Arsenal,W,1,0,2,1,0,2,16,23,7,6,2,8,9,9,6,1,4,0,0,3,3.75,2.35,3.1,3.6,2.2,2.95,3.55,2.3
1224,2019,Everton,Man United,W,4,0,2,2,0,2,30,15,7,8,1,11,7,10,2,1,1,0,0,3.25,3.5,2.3,3.2,3.4,2.25,3.1,3.45,2.3
1225,2019,Everton,Burnley,W,2,0,2,2,0,2,5,20,5,6,1,8,9,8,1,0,2,0,0,1.66,4,5.75,1.65,3.8,5.75,1.6,4,5.6
1226,2018,Everton,Southampton,W,2,1,2,2,0,2,18,13,15,7,4,8,20,2,5,0,5,0,0,1.9,3.5,4.75,1.91,3.3,4.5,2,3.25,4
1227,2018,Everton,Huddersfield,D,1,1,1,1,1,1,34,11,9,1,6,13,14,4,3,3,3,0,0,1.53,4.2,7.5,1.5,4,7.5,1.6,4,5.5
1228,2018,Everton,West Ham,L,1,3,0,1,2,0,20,16,9,4,4,15,12,4,2,2,5,0,0,2,3.75,3.9,2,3.6,3.7,2,3.55,3.6
1229,2018,Everton,Fulham,W,3,0,2,0,0,1,31,19,6,6,0,13,13,12,1,0,3,0,0,1.75,4.2,4.75,1.75,4,4.33,1.8,3.7,4.4
1230,2018,Everton,Crystal Palace,W,2,0,2,0,0,1,3,20,7,4,3,13,17,10,5,2,1,0,0,1.85,3.6,4.75,1.85,3.5,4.5,1.83,3.55,4.45
1231,2018,Everton,Brighton,W,3,1,2,1,1,1,8,14,5,3,3,9,17,6,4,0,1,0,0,1.61,4,6.5,1.57,3.9,6.25,1.7,3.8,5
1232,2018,Everton,Cardiff,W,1,0,2,0,0,1,30,16,7,8,1,12,13,7,3,0,3,0,0,1.4,5,9,1.4,4.75,7.75,1.45,4.5,7
1233,2018,Everton,Newcastle,D,1,1,1,1,1,1,18,19,8,3,5,7,18,14,2,0,5,0,0,1.6,4,6.5,1.57,3.8,6.5,1.65,3.8,5.4
1234,2018,Everton,Watford,D,2,2,1,1,0,2,16,12,15,5,3,13,13,6,6,1,1,0,0,1.8,3.75,5,1.75,3.7,4.75,1.75,3.7,4.8
1235,2018,Everton,Tottenham,L,2,6,0,1,3,0,30,10,17,3,8,13,9,2,1,0,2,0,0,3.25,3.5,2.3,3.2,3.4,2.25,3.15,3.45,2.25
1236,2018,Everton,Man United,L,0,2,0,0,0,1,1,12,21,0,6,11,10,6,6,2,0,0,0,5.5,3.5,1.8,5.25,3.5,1.75,4.4,3.7,1.8
1237,2018,Everton,West Brom,D,1,1,1,0,1,0,34,9,15,4,5,15,10,0,3,2,1,0,0,2.14,3.2,4,2.1,3.1,4,2.2,3.1,3.6
1238,2018,Everton,Leicester,W,2,1,2,2,0,2,5,9,8,4,1,9,10,5,5,0,2,0,0,3,3.2,2.62,2.95,3.1,2.55,2.7,3.2,2.7
1239,2018,Everton,Crystal Palace,W,3,1,2,0,0,1,14,11,16,5,4,14,15,8,7,1,1,0,0,2.25,3.25,3.2,2.25,3.2,3.4,2.3,3.2,3.25
1240,2018,Everton,Brighton,W,2,0,2,0,0,1,31,13,10,3,4,10,14,10,3,0,1,0,1,2.2,3.2,3.89,2.2,3.1,3.7,2.1,3.2,3.75
1241,2018,Everton,Man City,L,1,3,0,0,3,0,30,6,18,2,4,10,8,2,11,0,0,0,0,9,5,1.33,8.5,5,1.36,9.5,5.5,1.3
1242,2018,Everton,Liverpool,D,0,0,1,0,0,1,24,6,10,1,3,12,7,3,2,0,0,0,0,4.2,3.75,1.9,4.1,3.6,1.9,4.1,3.5,1.9
1243,2018,Everton,Newcastle,W,1,0,2,0,0,1,33,9,9,1,2,10,11,4,6,2,1,0,0,2.29,3.39,3.39,2.25,3.2,3.4,2.4,3.2,3.05
1244,2018,Everton,Southampton,D,1,1,1,0,0,1,14,9,11,3,5,14,12,3,4,2,4,0,1,2.89,3.29,2.62,2.85,3.2,2.6,2.75,3.4,2.5
1245,2017,Everton,Stoke,W,1,0,2,1,0,2,26,9,9,4,1,13,10,6,7,1,1,0,0,1.7,3.8,5.75,1.7,3.6,5.5,1.7,3.7,5
1246,2017,Everton,Tottenham,L,0,3,0,0,2,0,10,12,15,1,6,14,14,7,3,3,1,0,0,3.8,3.5,2.1,3.6,3.4,2.1,3.5,3.4,2.1
1247,2017,Everton,Bournemouth,W,2,1,2,0,0,1,20,12,8,4,4,12,11,4,6,3,1,0,0,1.65,4,5.75,1.65,3.75,5.5,1.65,3.8,5.3
1248,2017,Everton,Burnley,L,0,1,0,0,1,0,14,23,5,4,2,14,7,9,3,2,2,0,0,1.67,3.6,5.75,1.62,3.7,5.5,1.7,3.7,5
1249,2017,Everton,Arsenal,L,2,5,0,1,1,1,6,8,30,3,14,14,14,0,7,1,1,1,0,3.79,3.6,2.04,3.9,3.6,1.95,3.8,3.4,2
1250,2017,Everton,Watford,W,3,2,2,0,0,1,10,10,11,5,3,14,12,2,5,0,2,0,0,2.2,3.39,3.6,2.1,3.4,3.6,2.1,3.4,3.5
1251,2017,Everton,West Ham,W,4,0,2,2,0,2,24,8,7,5,3,16,6,2,6,2,1,0,0,2.37,3.29,3.29,2.3,3.3,3.2,2.2,3.35,3.3
1252,2017,Everton,Huddersfield,W,2,0,2,0,0,1,5,6,5,4,3,12,9,2,5,2,1,0,0,1.72,3.79,5.5,1.7,3.7,5.25,1.7,3.7,5
1253,2017,Everton,Swansea,W,3,1,2,1,1,1,14,12,8,7,3,12,12,6,3,2,3,0,0,1.72,3.75,5.5,1.67,3.7,5.5,1.7,3.7,5
1254,2017,Everton,Chelsea,D,0,0,1,0,0,1,33,5,25,0,8,8,4,2,7,3,0,0,0,6,3.89,1.66,6,3.75,1.62,4.8,3.9,1.7
1255,2017,Everton,Southampton,W,3,0,2,0,0,1,16,17,12,6,3,5,14,10,8,0,1,0,0,2.2,3.4,3.6,2.15,3.3,3.5,2.1,3.4,3.5
1256,2017,Everton,Man City,W,4,0,2,1,0,2,21,6,13,4,5,17,7,3,6,2,2,0,0,4.5,4,1.8,4.4,3.8,1.78,4.1,3.5,1.9
1257,2017,Everton,Bournemouth,W,6,3,2,3,0,2,23,15,18,10,8,14,4,4,8,3,1,0,0,1.7,4,5.25,1.7,3.8,5,1.7,3.7,5
1258,2017,Everton,Sunderland,W,2,0,2,1,0,2,34,20,10,8,1,10,16,10,6,0,2,0,0,1.4,5.25,8.5,1.4,4.6,8.5,1.45,4.4,7.2
1259,2017,Everton,West Brom,W,3,0,2,2,0,2,10,16,5,5,2,8,12,4,6,1,2,0,0,1.67,3.8,6,1.6,3.7,5.75,1.65,3.8,5.3
1260,2017,Everton,Hull,W,4,0,2,1,0,2,30,14,6,8,0,9,7,5,8,2,0,0,1,1.53,4.33,7,1.53,4.1,6.75,1.5,4.2,6.5
1261,2017,Everton,Leicester,W,4,2,2,3,2,2,33,12,6,7,4,8,15,4,6,2,2,0,0,1.75,3.9,5,1.72,3.6,5.25,1.65,3.8,5.3
1262,2017,Everton,Burnley,W,3,1,2,0,0,1,21,29,13,7,6,15,14,6,7,2,0,0,0,1.4,4.5,8,1.45,4.25,6.75,1.45,4.5,7
1263,2017,Everton,Chelsea,L,0,3,0,0,0,1,14,12,11,4,5,13,11,2,4,3,4,0,0,3.5,3.6,2,3.75,3.3,2,3.8,3.4,2
1264,2017,Everton,Watford,W,1,0,2,0,0,1,16,15,14,6,2,7,11,9,8,0,3,0,0,1.5,4.5,7.5,1.45,4.5,7.25,1.5,4.2,6.5
1265,2016,Everton,Tottenham,D,1,1,1,1,0,2,20,12,13,6,4,10,14,5,6,0,0,0,0,3.2,3.4,2.4,2.95,3.2,2.4,2.65,3.3,2.5
1266,2016,Everton,Stoke,W,1,0,2,0,0,1,24,21,8,9,1,14,11,9,2,2,1,0,0,1.73,3.6,5.25,1.72,3.75,5,1.7,3.6,4.7
1267,2016,Everton,Middlesbrough,W,3,1,2,3,1,2,18,11,7,6,0,5,15,6,3,2,1,0,0,1.67,3.8,6,1.65,3.8,5.5,1.7,3.7,5
1268,2016,Everton,Crystal Palace,D,1,1,1,1,0,2,14,13,10,3,2,16,11,10,9,5,4,0,0,1.73,4,5,1.72,3.75,5,1.75,3.6,4.8
1269,2016,Everton,West Ham,W,2,0,2,0,0,1,3,17,13,6,3,15,12,8,8,2,3,0,0,1.8,3.8,4.75,1.8,3.9,4.5,1.75,3.6,4.8
1270,2016,Everton,Swansea,D,1,1,1,0,1,0,20,14,5,6,3,13,12,10,3,4,2,0,0,1.6,4.33,6,1.55,4.1,6.25,1.55,4,6.2
1271,2016,Everton,Man United,D,1,1,1,0,1,0,24,13,10,6,2,13,11,6,3,2,3,0,0,3.6,3.5,2.15,3.7,3.5,2.1,3.5,3.4,2.1
1272,2016,Everton,Arsenal,W,2,1,2,1,1,1,21,14,9,4,3,10,10,8,3,1,1,1,0,4.2,3.75,1.91,4.25,3.7,1.9,4.1,3.5,1.9
1273,2016,Everton,Liverpool,L,0,1,0,0,0,1,22,6,11,1,4,13,9,1,6,3,1,0,0,4.2,3.6,1.95,4.1,3.6,1.9,3.8,3.4,2
1274,2016,Everton,Tottenham,D,1,1,1,1,1,1,24,12,19,3,4,8,11,4,4,1,2,0,0,2.8,3.5,2.63,2.7,3.4,2.6,2.6,3.2,2.6
1275,2016,Everton,Swansea,L,1,2,0,1,2,0,3,20,7,2,5,5,12,7,1,0,3,0,0,1.73,3.8,5.5,1.72,3.6,4.75,1.7,3.6,4.7
1276,2016,Everton,Newcastle,W,3,0,2,1,0,2,6,18,7,7,3,8,15,3,3,1,2,0,1,1.65,4.2,5.5,1.67,3.5,5.25,1.65,3.7,4.9
1277,2016,Everton,West Brom,L,0,1,0,0,1,0,24,34,5,6,1,9,12,14,1,1,3,0,0,1.53,4.2,7.5,1.53,3.9,6.25,1.6,3.7,5.4
1278,2016,Everton,West Ham,L,2,3,0,1,0,2,3,15,17,8,5,12,13,9,6,2,3,1,0,1.73,4,5,1.7,3.6,5,1.8,3.5,4.2
1279,2016,Everton,Arsenal,L,0,2,0,0,2,0,21,8,11,2,3,7,10,7,5,0,0,0,0,2.7,3.5,2.7,2.6,3.4,2.55,2.6,3.2,2.6
1280,2016,Everton,Southampton,D,1,1,1,0,0,1,6,7,18,2,4,8,14,3,10,1,1,0,0,2.7,3.4,2.8,2.5,3.25,2.75,2.5,3.3,2.65
1281,2016,Everton,Bournemouth,W,2,1,2,1,1,1,26,12,16,5,2,4,8,3,5,1,0,0,0,2,3.8,3.8,2,3.6,3.7,1.9,3.45,3.8
1282,2016,Everton,Norwich,W,3,0,2,2,0,2,18,15,10,8,2,7,11,4,11,0,0,0,0,1.8,4,4.5,1.75,3.8,4.33,1.85,3.45,4
1283,2015,Everton,Watford,D,2,2,1,0,1,0,23,10,11,5,5,7,13,8,2,1,2,0,0,1.7,3.9,5.5,1.7,3.5,5,1.7,3.6,4.7
1284,2015,Everton,Man City,L,0,2,0,0,0,1,3,10,16,1,9,5,7,8,7,0,3,0,0,5,4,1.73,4.4,3.75,1.73,4.7,3.6,1.7
1285,2015,Everton,Chelsea,W,3,1,2,2,1,2,1,14,15,9,2,12,12,7,14,2,2,0,0,4,3.6,2,3.75,3.5,2,3.6,3.3,2
