Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
5/12/2019,Arsenal,Brighton,1,2,0,0,1,0,10,12,20,5,9,10,11,9,9,3,1,0,0,1.57,4.33,5.5,1.57,4.25,5.5,1.63,4.25,5.1
7/12/2019,Everton,Chelsea,3,1,2,1,0,2,6,13,15,7,4,14,9,1,5,3,0,0,0,3.5,3.75,2.0,3.5,3.75,2.0,3.45,3.7,2.05
7/12/2019,Bournemouth,Liverpool,0,3,0,0,2,0,5,3,21,0,9,5,6,1,3,0,1,0,0,7.0,5.25,1.4,7.25,5.0,1.4,6.7,4.9,1.43
7/12/2019,Tottenham,Burnley,5,0,2,3,0,2,16,13,7,7,1,12,8,1,1,1,1,0,0,1.4,4.75,8.0,1.42,4.75,7.5,1.42,4.8,7.1
7/12/2019,Watford,Crystal Palace,0,0,1,0,0,1,20,13,3,3,0,15,16,6,2,4,2,0,0,2.37,3.3,3.1,2.3,3.3,3.2,2.35,3.3,3.1
7/12/2019,Man City,Man United,1,2,0,0,2,0,3,22,11,5,7,10,10,16,3,3,2,0,0,1.3,5.5,10.0,1.3,5.75,9.25,1.3,5.6,9.4
8/12/2019,Aston Villa,Leicester,1,4,0,1,2,0,24,15,23,2,8,21,15,8,5,6,2,0,0,4.33,3.8,1.8,4.5,3.9,1.75,4.1,3.85,1.83
8/12/2019,Newcastle,Southampton,2,1,2,0,0,1,8,12,19,6,4,11,17,3,12,1,3,0,0,2.5,3.2,2.9,2.6,3.2,2.8,2.6,3.2,2.85
8/12/2019,Norwich,Sheffield United,1,2,0,1,0,2,35,14,9,4,3,6,12,9,1,0,4,0,0,2.9,3.5,2.37,2.85,3.5,2.4,2.95,3.4,2.4
8/12/2019,Brighton,Wolves,2,2,1,2,2,1,14,13,13,4,5,10,7,3,4,3,0,0,0,2.62,3.1,2.87,2.7,3.1,2.8,2.7,3.1,2.8
9/12/2019,West Ham,Arsenal,1,3,0,1,0,2,22,11,10,4,3,12,6,4,3,2,0,0,0,3.3,4.0,2.0,3.6,4.0,1.91,3.4,3.95,1.97
14/12/2019,Liverpool,Watford,2,0,2,1,0,2,1,16,8,6,2,8,6,6,3,2,1,0,0,1.16,7.5,17.0,1.16,8.0,15.5,1.17,7.5,15.0
14/12/2019,Burnley,Newcastle,1,0,2,0,0,1,39,7,9,4,0,15,12,4,3,0,2,0,0,1.95,3.4,4.0,1.91,3.6,4.0,1.93,3.45,4.15
14/12/2019,Chelsea,Bournemouth,0,1,0,0,0,1,10,18,11,5,2,9,14,9,4,1,2,0,0,1.25,6.0,12.0,1.26,6.25,10.0,1.25,6.1,11.0
14/12/2019,Leicester,Norwich,1,1,1,1,1,1,0,18,10,5,3,11,15,12,4,0,4,0,0,1.22,6.5,13.0,1.22,6.5,13.5,1.22,6.6,12.0
14/12/2019,Sheffield United,Aston Villa,2,0,2,0,0,1,28,7,8,3,0,10,9,3,2,2,2,0,0,1.85,3.75,4.2,1.87,3.7,4.1,1.85,3.7,4.15
14/12/2019,Southampton,West Ham,0,1,0,0,1,0,20,11,11,2,4,9,14,5,8,1,3,0,0,1.9,3.8,3.8,1.91,3.8,3.8,1.9,3.8,3.8
15/12/2019,Man United,Everton,1,1,1,0,1,0,24,24,8,8,3,10,12,6,5,1,2,0,0,1.8,3.7,4.5,1.75,3.75,4.75,1.7,3.8,5.0
15/12/2019,Wolves,Tottenham,1,2,0,0,1,0,34,18,9,5,5,14,10,11,2,4,4,0,0,3.25,3.4,2.25,3.2,3.5,2.2,3.2,3.4,2.25
15/12/2019,Arsenal,Man City,0,3,0,0,3,0,30,6,14,1,7,9,24,3,3,1,4,0,0,6.0,5.25,1.44,6.25,5.5,1.42,6.0,5.2,1.45
16/12/2019,Crystal Palace,Brighton,1,1,1,0,0,1,6,11,15,4,10,7,12,3,7,1,1,0,0,2.55,3.25,2.87,2.5,3.25,2.9,2.55,3.2,2.85
21/12/2019,Everton,Arsenal,0,0,1,0,0,1,16,9,6,0,2,10,11,5,4,2,3,0,0,2.3,3.8,2.87,2.3,3.75,2.85,2.3,3.65,2.85
21/12/2019,Aston Villa,Southampton,1,3,0,0,2,0,6,19,17,6,8,16,15,7,5,2,1,0,0,2.4,3.6,2.8,2.35,3.6,2.85,2.4,3.55,2.8
21/12/2019,Bournemouth,Burnley,0,1,0,0,0,1,20,3,2,0,1,13,21,4,5,2,4,0,0,2.4,3.4,2.9,2.4,3.4,2.95,2.4,3.35,2.95
21/12/2019,Brighton,Sheffield United,0,1,0,0,1,0,32,9,7,2,2,6,11,4,3,1,3,0,0,2.2,3.25,3.5,2.2,3.3,3.4,2.2,3.25,3.45
21/12/2019,Newcastle,Crystal Palace,1,0,2,0,0,1,35,8,16,3,4,12,11,4,5,2,0,0,0,2.37,3.1,3.25,2.45,3.1,3.1,2.4,3.1,3.2
21/12/2019,Norwich,Wolves,1,2,0,1,0,2,28,13,14,7,4,7,14,3,11,2,4,0,0,3.75,3.8,1.9,3.75,3.7,1.95,3.65,3.7,1.97
21/12/2019,Man City,Leicester,3,1,2,2,1,2,22,23,5,12,2,14,9,6,1,2,2,0,0,1.36,5.25,7.5,1.36,5.5,7.5,1.37,5.3,7.4
22/12/2019,Watford,Man United,2,0,2,0,0,1,18,11,17,3,8,16,11,3,5,3,1,0,0,4.33,4.0,1.75,4.33,4.0,1.75,4.4,3.75,1.8
22/12/2019,Tottenham,Chelsea,0,2,0,0,2,0,3,5,13,1,3,9,11,3,5,4,3,1,0,2.37,3.75,2.75,2.3,3.7,2.9,2.3,3.4,3.05
26/12/2019,Tottenham,Brighton,2,1,2,0,1,0,10,11,11,5,5,10,9,9,2,4,2,0,0,1.53,4.33,6.0,1.55,4.4,5.5,1.57,4.35,5.5
26/12/2019,Aston Villa,Norwich,1,0,2,0,0,1,5,11,16,2,6,15,12,5,8,2,3,0,0,2.1,3.75,3.3,2.05,3.8,3.3,2.1,3.75,3.2
26/12/2019,Bournemouth,Arsenal,1,1,1,1,0,2,34,12,17,4,2,5,13,8,3,4,4,0,0,3.5,3.9,1.95,3.5,3.9,1.95,3.45,3.8,2.0
26/12/2019,Chelsea,Southampton,0,2,0,0,1,0,14,10,5,3,3,10,9,8,1,3,2,0,0,1.33,5.25,9.0,1.35,5.25,8.25,1.37,5.2,7.9
26/12/2019,Crystal Palace,West Ham,2,1,2,0,0,1,1,13,10,4,2,5,10,7,6,0,2,0,0,2.3,3.4,3.1,2.2,3.5,3.2,2.3,3.35,3.1
26/12/2019,Everton,Burnley,1,0,2,0,0,1,3,21,6,5,0,15,14,10,2,0,0,0,0,1.7,3.75,5.0,1.67,3.8,5.25,1.7,3.7,5.0
26/12/2019,Sheffield United,Watford,1,1,1,1,1,1,8,16,5,4,2,11,8,9,1,1,3,0,0,1.83,3.6,4.33,1.85,3.5,4.5,1.85,3.5,4.45
26/12/2019,Man United,Newcastle,4,1,2,3,1,2,16,22,7,10,2,10,7,5,0,2,2,0,0,1.33,5.25,9.0,1.35,5.25,8.5,1.35,5.0,8.9
26/12/2019,Leicester,Liverpool,0,4,0,0,1,0,24,3,15,0,6,5,7,2,8,1,1,0,0,3.4,3.75,2.05,3.4,3.7,2.05,3.35,3.7,2.05
27/12/2019,Wolves,Man City,3,2,2,0,1,0,20,20,7,8,3,7,13,3,1,0,1,0,1,8.5,5.0,1.36,7.5,5.0,1.4,7.3,4.9,1.41
28/12/2019,Brighton,Bournemouth,2,0,2,1,0,2,30,16,10,6,2,8,11,9,2,0,2,0,0,1.75,3.9,4.33,1.8,3.8,4.33,1.77,3.75,4.45
28/12/2019,Newcastle,Everton,1,2,0,0,1,0,18,20,22,5,9,13,13,5,8,2,2,0,0,3.6,3.4,2.05,3.4,3.4,2.15,3.5,3.35,2.15
28/12/2019,Southampton,Crystal Palace,1,1,1,0,0,1,0,14,5,5,2,13,7,12,4,1,2,0,0,1.95,3.6,3.8,1.95,3.6,3.9,1.97,3.5,3.9
28/12/2019,Watford,Aston Villa,3,0,2,1,0,2,35,20,11,6,2,16,9,6,3,3,1,1,0,1.95,3.8,3.6,1.95,3.7,3.7,2.0,3.7,3.6
28/12/2019,Norwich,Tottenham,2,2,1,1,0,2,16,5,15,2,7,12,10,4,6,3,3,0,0,5.0,4.0,1.66,5.0,4.1,1.65,4.7,4.05,1.67
28/12/2019,West Ham,Leicester,1,2,0,1,1,1,8,14,13,4,8,16,4,5,5,4,1,0,0,4.0,3.9,1.83,3.9,3.8,1.87,3.95,3.85,1.85
28/12/2019,Burnley,Man United,0,2,0,0,1,0,22,8,14,1,5,17,10,5,4,4,3,0,0,4.33,3.75,1.8,4.33,3.6,1.85,4.25,3.65,1.85
29/12/2019,Arsenal,Chelsea,1,2,0,1,0,2,6,7,13,2,4,13,19,2,3,5,4,0,0,2.87,3.75,2.3,2.85,3.75,2.3,2.85,3.7,2.35
29/12/2019,Liverpool,Wolves,1,0,2,1,0,2,3,10,10,3,2,7,3,5,6,1,0,0,0,1.25,5.75,12.0,1.26,6.0,11.5,1.25,6.1,11.0
29/12/2019,Man City,Sheffield United,2,0,2,0,0,1,5,16,8,4,0,5,6,8,5,1,1,0,0,1.16,7.5,16.0,1.18,7.5,15.0,1.17,7.5,15.0
1/1/2020,Brighton,Chelsea,1,1,1,0,1,0,34,16,16,5,5,8,15,5,3,2,3,0,0,3.6,3.6,1.95,3.8,3.75,1.91,3.6,3.6,2.0
1/1/2020,Burnley,Aston Villa,1,2,0,0,2,0,24,20,11,1,6,12,10,8,4,1,1,0,0,1.75,3.8,4.33,1.78,3.9,4.4,1.8,3.7,4.35
1/1/2020,Newcastle,Leicester,0,3,0,0,2,0,20,5,17,2,10,8,12,4,5,1,1,0,0,5.0,3.8,1.66,5.0,4.0,1.67,5.3,3.8,1.67
1/1/2020,Southampton,Tottenham,1,0,2,1,0,2,22,12,11,3,5,21,8,6,9,3,4,0,0,3.3,3.5,2.1,3.4,3.6,2.1,3.25,3.55,2.15
1/1/2020,Watford,Wolves,2,1,2,1,0,2,0,9,16,3,4,12,6,4,7,3,1,1,0,3.0,3.4,2.3,3.2,3.25,2.3,3.1,3.35,2.3
1/1/2020,Man City,Everton,2,1,2,0,0,1,1,16,7,7,2,11,11,3,6,0,4,0,0,1.25,6.5,10.0,1.26,6.25,10.5,1.28,6.1,9.5
1/1/2020,Norwich,Crystal Palace,1,1,1,1,0,2,14,15,12,4,3,12,9,2,5,5,0,0,0,2.5,3.4,2.75,2.55,3.5,2.7,2.5,3.4,2.75
1/1/2020,West Ham,Bournemouth,4,0,2,3,0,2,10,14,3,7,2,3,12,9,2,1,2,0,0,1.9,3.75,3.8,1.95,3.8,3.6,1.95,3.8,3.65
1/1/2020,Arsenal,Man United,2,0,2,2,0,2,5,10,10,4,4,11,15,1,4,2,0,0,0,2.55,3.6,2.62,2.6,3.6,2.6,2.55,3.6,2.6
2/1/2020,Liverpool,Sheffield United,2,0,2,1,0,2,30,19,3,7,2,5,8,8,4,0,0,0,0,1.2,6.5,13.0,1.22,6.5,13.0,1.22,6.5,13.0
10/1/2020,Sheffield United,West Ham,1,0,2,0,0,1,24,13,7,3,2,11,6,7,3,1,0,0,0,1.95,3.4,4.0,2.0,3.4,4.0,2.0,3.4,3.85
11/1/2020,Crystal Palace,Arsenal,1,1,1,0,1,0,30,6,7,3,4,14,22,1,4,2,3,0,1,4.1,3.9,1.8,4.0,3.8,1.85,4.15,3.8,1.83
11/1/2020,Chelsea,Burnley,3,0,2,2,0,2,16,18,7,8,2,7,4,10,3,0,3,0,0,1.28,5.5,11.0,1.3,5.5,10.0,1.28,5.6,10.5
11/1/2020,Everton,Brighton,1,0,2,1,0,2,8,14,9,6,2,7,7,4,3,2,1,0,0,1.85,3.8,4.0,1.87,3.6,4.2,1.9,3.6,4.05
11/1/2020,Leicester,Southampton,1,2,0,1,1,1,18,5,16,5,10,9,17,2,4,0,3,0,0,1.6,4.0,5.5,1.62,4.0,5.5,1.65,4.05,5.0
11/1/2020,Man United,Norwich,4,0,2,1,0,2,3,13,8,6,3,18,7,4,2,0,0,0,0,1.33,5.25,8.5,1.36,5.0,8.5,1.37,5.1,7.8
11/1/2020,Wolves,Newcastle,1,1,1,1,1,1,28,9,5,4,1,13,12,5,2,0,3,0,0,1.44,4.5,7.5,1.45,4.25,8.0,1.46,4.3,7.5
11/1/2020,Tottenham,Liverpool,0,1,0,0,1,0,20,14,13,4,7,4,8,4,3,0,2,0,0,4.5,4.33,1.66,4.5,4.33,1.67,4.5,4.1,1.7
12/1/2020,Bournemouth,Watford,0,3,0,0,1,0,22,10,18,1,6,3,13,5,5,1,1,0,0,2.6,3.3,2.7,2.45,3.4,2.85,2.6,3.35,2.7
12/1/2020,Aston Villa,Man City,1,6,0,0,4,0,14,7,22,1,12,5,12,2,4,2,1,0,0,13.0,8.5,1.16,14.0,8.5,1.16,13.5,8.0,1.17
18/01/2020,Watford,Tottenham,0,0,1,0,0,1,24,15,17,2,5,13,13,3,3,2,3,0,0,3.25,3.5,2.2,3.1,3.6,2.2,3.15,3.5,2.2
18/01/2020,Arsenal,Sheffield United,1,1,1,1,0,2,22,11,12,4,4,9,13,4,5,1,2,0,0,1.83,3.6,4.33,1.8,3.7,4.5,1.83,3.6,4.4
18/01/2020,Brighton,Aston Villa,1,1,1,1,0,2,0,10,8,2,3,11,13,3,4,3,3,0,0,1.66,4.0,5.0,1.62,4.33,5.0,1.65,4.0,5.0
18/01/2020,Man City,Crystal Palace,2,2,1,0,1,0,36,25,5,6,3,9,7,14,2,1,2,0,0,1.1,11.0,19.0,1.11,9.75,23.0,1.1,10.0,23.0
18/01/2020,Norwich,Bournemouth,1,0,2,1,0,2,30,16,6,5,3,10,10,4,5,2,2,1,1,2.2,3.5,3.25,2.2,3.5,3.2,2.2,3.55,3.15
18/01/2020,Southampton,Wolves,2,3,0,2,0,2,9,11,8,5,4,13,12,1,3,2,1,0,0,2.4,3.4,3.0,2.35,3.4,3.0,2.4,3.3,3.0
18/01/2020,West Ham,Everton,1,1,1,1,1,1,1,12,11,6,3,11,13,7,6,1,0,0,0,2.9,3.5,2.37,2.95,3.5,2.35,2.9,3.4,2.4
18/01/2020,Newcastle,Chelsea,1,0,2,0,0,1,5,7,19,2,4,9,14,1,10,1,1,0,0,6.0,4.5,1.5,6.0,4.6,1.5,5.9,4.4,1.53
19/01/2020,Burnley,Leicester,2,1,2,0,1,0,3,8,18,5,8,14,8,4,5,1,0,0,0,4.33,3.75,1.83,4.33,3.7,1.83,4.1,3.65,1.87
19/01/2020,Liverpool,Man United,2,0,2,1,0,2,6,16,9,5,4,7,10,11,5,1,3,0,0,1.36,5.25,8.0,1.4,5.25,7.0,1.37,5.0,8.2
21/01/2020,Aston Villa,Watford,2,1,2,0,1,0,20,16,8,5,2,11,18,6,3,2,2,0,0,2.8,3.5,2.45,2.9,3.5,2.45,2.8,3.4,2.5
21/01/2020,Bournemouth,Brighton,3,1,2,2,0,2,16,11,21,3,8,9,12,5,8,1,1,0,0,2.87,3.4,2.45,2.9,3.4,2.5,2.9,3.3,2.45
21/01/2020,Crystal Palace,Southampton,0,2,0,0,1,0,1,6,15,0,6,12,13,0,8,1,2,0,0,2.7,3.25,2.7,2.75,3.3,2.7,2.7,3.15,2.7
21/01/2020,Everton,Newcastle,2,2,1,1,0,2,35,17,8,8,2,13,10,6,4,1,1,0,0,1.55,4.1,6.0,1.6,4.0,6.0,1.6,4.0,5.6
21/01/2020,Sheffield United,Man City,0,1,0,0,0,1,18,4,18,1,5,13,13,5,13,4,3,0,0,7.0,5.0,1.4,7.25,4.75,1.44,6.8,4.6,1.45
21/01/2020,Chelsea,Arsenal,2,2,1,1,0,2,34,19,2,8,2,11,6,17,5,2,1,0,1,1.72,3.9,4.5,1.75,3.9,4.75,1.75,3.9,4.4
22/01/2020,Leicester,West Ham,4,1,2,2,0,2,8,19,6,8,2,10,19,7,8,1,1,0,0,1.53,4.33,6.0,1.53,4.5,5.75,1.53,4.4,5.8
22/01/2020,Tottenham,Norwich,2,1,2,1,0,2,5,14,12,3,2,12,7,7,3,0,1,0,0,1.4,5.0,7.5,1.42,4.75,7.25,1.43,4.8,6.8
22/01/2020,Man United,Burnley,0,2,0,0,1,0,14,24,5,7,2,11,7,5,2,0,2,0,0,1.36,4.75,9.0,1.4,4.75,7.75,1.42,4.55,7.6
23/01/2020,Wolves,Liverpool,1,2,0,0,1,0,24,10,13,3,6,6,11,2,4,0,1,0,0,5.75,3.8,1.61,5.5,4.0,1.62,5.4,3.95,1.65
29/01/2020,West Ham,Liverpool,0,2,0,0,1,0,14,7,13,4,5,6,6,3,7,2,0,0,0,8.5,5.5,1.33,8.25,5.5,1.34,8.4,5.4,1.35
1/2/2020,Leicester,Chelsea,2,2,1,0,0,1,18,14,7,4,3,16,14,4,6,2,2,0,0,2.5,3.6,2.7,2.5,3.5,2.75,2.5,3.55,2.7
1/2/2020,Bournemouth,Aston Villa,2,1,2,2,0,2,3,16,18,6,5,10,15,1,8,1,3,1,0,2.1,3.6,3.3,2.1,3.6,3.4,2.1,3.55,3.35
1/2/2020,Crystal Palace,Sheffield United,0,1,0,0,0,1,0,13,10,3,3,9,15,9,5,3,2,0,0,3.1,3.1,2.5,3.1,3.1,2.45,3.1,3.0,2.55
1/2/2020,Liverpool,Southampton,4,0,2,0,0,1,16,16,17,9,4,9,15,6,11,0,2,0,0,1.25,6.0,12.0,1.28,5.75,10.5,1.3,5.7,9.8
1/2/2020,Newcastle,Norwich,0,0,1,0,0,1,20,15,19,5,4,10,15,8,12,2,1,0,0,2.2,3.4,3.3,2.25,3.4,3.2,2.2,3.35,3.3
1/2/2020,Watford,Everton,2,3,0,2,2,1,6,11,12,2,5,17,14,4,4,2,2,0,1,2.75,3.3,2.62,2.75,3.3,2.6,2.75,3.3,2.6
1/2/2020,West Ham,Brighton,3,3,1,2,0,2,24,12,19,6,6,8,9,4,6,1,1,0,0,2.6,3.3,2.75,2.5,3.4,2.8,2.55,3.35,2.8
1/2/2020,Man United,Wolves,0,0,1,0,0,1,30,15,14,5,3,14,15,4,6,3,2,0,0,2.25,3.25,3.4,2.2,3.1,3.6,2.2,3.2,3.45
2/2/2020,Burnley,Arsenal,0,0,1,0,0,1,5,15,13,2,2,8,11,5,7,1,3,0,0,3.6,3.6,2.0,3.8,3.4,2.05,3.7,3.5,2.0
2/2/2020,Tottenham,Man City,2,0,2,0,0,1,22,3,18,3,5,8,14,2,6,2,3,0,1,5.5,4.6,1.53,5.75,4.5,1.53,5.3,4.4,1.57
8/2/2020,Everton,Crystal Palace,3,1,2,1,0,2,8,14,10,8,2,11,12,4,6,0,1,0,0,1.61,3.8,6.0,1.62,3.7,6.0,1.65,3.75,5.7
8/2/2020,Brighton,Watford,1,1,1,0,1,0,16,10,5,2,2,9,12,3,2,2,2,0,0,2.1,3.4,3.6,2.15,3.3,3.5,2.15,3.4,3.5
9/2/2020,Sheffield United,Bournemouth,2,1,2,1,1,1,14,16,10,6,2,10,8,8,4,2,2,0,0,1.66,3.6,5.75,1.67,3.6,5.75,1.7,3.5,5.5
14/02/2020,Wolves,Leicester,0,0,1,0,0,1,22,15,9,3,3,13,10,7,0,2,2,0,1,2.5,3.3,2.87,2.55,3.3,2.9,2.5,3.25,2.85
15/02/2020,Southampton,Burnley,1,2,0,1,1,1,35,10,9,2,6,8,11,4,3,2,2,0,0,1.75,3.8,4.75,1.78,3.7,4.6,1.77,3.65,4.65
15/02/2020,Norwich,Liverpool,0,1,0,0,0,1,34,5,17,1,6,5,11,2,7,1,2,0,0,11.0,6.25,1.25,9.75,6.0,1.28,9.6,5.5,1.3
16/02/2020,Aston Villa,Tottenham,2,3,0,1,2,0,20,18,23,4,10,12,10,12,7,2,0,0,0,4.0,3.8,1.85,4.0,3.8,1.85,3.95,3.8,1.87
16/02/2020,Arsenal,Newcastle,4,0,2,0,0,1,18,15,10,7,2,15,9,5,6,2,0,0,0,1.4,4.75,8.0,1.4,4.75,8.0,1.45,4.5,7.0
17/02/2020,Chelsea,Man United,0,2,0,0,1,0,3,17,9,1,3,11,11,9,8,4,3,0,0,1.85,3.5,4.5,1.87,3.5,4.33,1.85,3.6,4.3
19/02/2020,Man City,West Ham,2,0,2,1,0,2,16,20,3,7,0,5,7,6,1,0,1,0,0,1.12,9.5,17.0,1.13,9.0,18.0,1.13,9.1,17.0
22/02/2020,Chelsea,Tottenham,2,1,2,1,0,2,24,17,5,7,3,14,14,3,5,1,2,0,0,1.72,4.0,4.5,1.72,4.0,4.6,1.73,3.85,4.65
22/02/2020,Burnley,Bournemouth,3,0,2,0,0,1,22,16,12,10,4,9,9,7,3,4,3,0,0,2.1,3.3,3.7,2.15,3.25,3.6,2.15,3.25,3.65
22/02/2020,Crystal Palace,Newcastle,1,0,2,1,0,2,28,18,8,9,2,15,11,7,5,2,6,0,1,1.95,3.4,4.2,1.91,3.3,4.4,1.97,3.25,4.35
22/02/2020,Sheffield United,Brighton,1,1,1,1,1,1,10,14,8,3,2,3,6,12,2,0,2,0,0,1.95,3.4,4.2,1.91,3.4,4.25,1.95,3.35,4.2
22/02/2020,Southampton,Aston Villa,2,0,2,1,0,2,6,28,4,9,1,13,17,9,6,1,4,0,0,1.61,4.33,5.0,1.62,4.1,5.25,1.65,4.15,4.9
22/02/2020,Leicester,Man City,0,1,0,0,0,1,30,10,18,3,7,14,10,3,7,0,0,0,0,4.5,4.2,1.7,4.5,4.2,1.7,4.35,4.1,1.73
23/02/2020,Man United,Watford,3,0,2,1,0,2,20,21,7,9,2,6,15,3,5,0,1,0,0,1.6,3.9,6.0,1.57,4.0,6.0,1.6,3.95,5.6
23/02/2020,Wolves,Norwich,3,0,2,2,0,2,5,19,6,6,4,11,6,4,1,2,3,0,0,1.5,4.2,7.0,1.53,4.33,6.0,1.53,4.15,6.2
23/02/2020,Arsenal,Everton,3,2,2,2,2,1,34,9,17,4,5,12,12,6,3,0,4,0,0,2.0,3.6,3.7,2.0,3.6,3.7,2.05,3.6,3.55
24/02/2020,Liverpool,West Ham,3,2,2,1,1,1,14,25,7,7,4,4,10,16,8,0,3,0,0,1.16,8.0,15.0,1.17,7.5,16.0,1.18,7.5,14.5
28/02/2020,Norwich,Leicester,1,0,2,0,0,1,6,11,19,6,4,13,16,6,7,1,2,0,0,4.33,4.1,1.72,4.6,4.1,1.72,4.4,3.9,1.75
29/02/2020,Brighton,Crystal Palace,0,1,0,0,0,1,20,24,12,8,3,8,9,8,7,1,1,0,0,2.05,3.25,3.9,2.05,3.2,4.0,2.05,3.25,3.9
29/02/2020,Bournemouth,Chelsea,2,2,1,0,1,0,1,9,23,5,6,8,5,4,14,2,2,0,0,4.75,3.8,1.72,4.75,3.9,1.72,4.55,3.8,1.77
29/02/2020,Newcastle,Burnley,0,0,1,0,0,1,0,21,8,4,1,11,9,11,7,4,3,0,0,2.62,3.1,2.9,2.55,3.1,3.0,2.6,3.1,2.9
29/02/2020,West Ham,Southampton,3,1,2,2,1,2,3,14,10,7,2,8,11,4,9,1,1,0,0,2.65,3.6,2.5,2.65,3.6,2.55,2.7,3.5,2.55
29/02/2020,Watford,Liverpool,3,0,2,0,0,1,24,14,7,5,1,4,8,3,5,0,0,0,0,8.0,4.75,1.4,7.5,5.0,1.4,6.9,4.75,1.43
1/3/2020,Everton,Man United,1,1,1,1,1,1,5,16,14,5,5,11,11,13,8,3,4,0,0,2.5,3.25,2.9,2.5,3.4,2.8,2.55,3.3,2.85
1/3/2020,Tottenham,Wolves,2,3,0,2,1,2,34,13,14,5,4,12,14,4,5,3,2,0,0,2.45,3.2,3.0,2.35,3.25,3.2,2.45,3.15,3.1
7/3/2020,Liverpool,Bournemouth,2,1,2,2,1,2,30,14,6,6,4,10,12,9,4,0,1,0,0,1.22,6.5,13.0,1.25,6.0,12.5,1.27,6.0,10.5
7/3/2020,Arsenal,West Ham,1,0,2,0,0,1,20,9,14,2,6,11,9,6,7,1,2,0,0,1.57,4.4,5.5,1.53,4.33,6.0,1.57,4.3,5.4
7/3/2020,Crystal Palace,Watford,1,0,2,1,0,2,3,10,10,3,4,12,19,8,8,4,4,0,0,2.55,3.2,2.9,2.6,3.2,2.85,2.55,3.15,2.95
7/3/2020,Sheffield United,Norwich,1,0,2,1,0,2,35,10,12,4,5,12,8,10,5,0,0,0,0,1.65,3.75,5.75,1.65,3.7,5.75,1.67,3.75,5.4
7/3/2020,Southampton,Newcastle,0,1,0,0,0,1,10,6,14,3,7,14,15,5,8,0,3,1,0,1.61,4.1,5.25,1.65,3.9,5.25,1.67,3.9,5.0
7/3/2020,Wolves,Brighton,0,0,1,0,0,1,1,11,7,1,1,4,7,2,0,1,3,0,0,1.61,3.9,5.75,1.65,3.9,5.25,1.65,3.9,5.4
7/3/2020,Burnley,Tottenham,1,1,1,1,0,2,14,21,13,8,2,16,11,3,5,5,4,0,0,2.7,3.3,2.62,2.7,3.25,2.7,2.7,3.25,2.65
8/3/2020,Chelsea,Everton,4,0,2,2,0,2,16,17,3,11,1,8,10,6,1,1,2,0,0,1.8,3.9,4.2,1.83,3.6,4.4,1.87,3.75,4.05
8/3/2020,Man United,Man City,2,0,2,1,0,2,22,12,7,6,2,11,9,2,11,2,4,0,0,5.0,4.33,1.6,5.0,4.25,1.62,4.95,4.2,1.65
9/3/2020,Leicester,Aston Villa,4,0,2,1,0,2,24,15,4,7,1,15,12,9,0,2,1,0,0,1.36,5.25,8.0,1.36,5.0,8.5,1.4,5.0,7.5
17/06/2020,Aston Villa,Sheffield United,0,0,1,0,0,1,24,14,5,6,1,11,14,12,4,1,1,0,0,3.2,3.4,2.25,3.2,3.4,2.2,3.25,3.3,2.25
17/06/2020,Man City,Arsenal,3,0,2,1,0,2,3,20,3,12,0,9,7,5,2,1,1,0,1,1.36,5.25,7.5,1.34,5.25,8.25,1.35,5.5,7.8
19/06/2020,Norwich,Southampton,0,3,0,0,0,1,16,9,22,1,9,9,15,9,7,1,1,0,0,2.8,3.5,2.45,3.2,3.5,2.2,2.8,3.35,2.5
19/06/2020,Tottenham,Man United,1,1,1,1,0,2,14,10,12,3,6,17,18,7,6,0,1,0,0,3.0,3.4,2.37,2.95,3.4,2.4,3.0,3.35,2.4
20/06/2020,Watford,Leicester,1,1,1,0,0,1,6,8,15,4,2,15,12,2,7,0,1,0,0,3.6,3.5,2.05,3.3,3.6,2.15,3.6,3.5,2.05
20/06/2020,Brighton,Arsenal,2,1,2,0,0,1,20,9,13,5,6,13,8,10,7,2,1,0,0,3.1,3.25,2.37,3.4,3.4,2.15,2.95,3.35,2.4
20/06/2020,West Ham,Wolves,0,2,0,0,0,1,3,7,10,2,6,8,7,5,7,1,1,0,0,3.6,3.4,2.1,3.6,3.4,2.1,3.55,3.35,2.15
20/06/2020,Bournemouth,Crystal Palace,0,2,0,0,2,0,34,12,7,1,2,13,15,11,4,3,2,0,0,2.45,3.2,3.0,2.45,3.3,2.95,2.5,3.2,2.95
21/06/2020,Newcastle,Sheffield United,3,0,2,0,0,1,8,12,7,8,1,9,10,2,4,2,0,0,1,3.3,3.1,2.37,3.3,3.2,2.3,3.3,3.05,2.35
21/06/2020,Aston Villa,Chelsea,1,2,0,1,0,2,30,8,19,4,5,9,17,2,10,2,1,0,0,6.0,4.5,1.5,5.75,4.1,1.57,5.9,4.45,1.53
21/06/2020,Everton,Liverpool,0,0,1,0,0,1,22,9,10,3,3,15,12,1,6,2,2,0,0,6.0,4.2,1.55,5.5,4.25,1.57,5.5,4.2,1.57
